ID	Name	_CATEGORY	UiID	Genre	SubType	DetailType	Quality	Price	BindType	MaxExistTime	MaxExistAmount	MaxDurability	CanStack	CanConsume	CanTrade	CanDestroy	ScriptName	SkillID	SkillLevel	_LEVEL	CoolDownID	RequireLevel	RequireProfessionID	RequireProfessionBranch	RequireProfessionLevel	RequireGender	CanUseOnHorse	CanUseInFight	CanGoodCampUse	CanEvilCampUse	CanNeutralCampUse	AucGenre	AucSubType	RequireForce	RequireCamp	TargetType	Prefix	Postfix	EnchantID	BoxID	ExistType	MapBanUseItemMask	IgnoreBindMask	BelongForceMask	CanShared	MapBanTradeItemMask	MapCanExistItemMask	BelongSchoolMask
236	尖牙齿	默认分类	335	3	0	0	0	55	1	0	0	10	1	1	1	1		0	0	0												99																
237	硬尾巴	默认分类	336	3	0	0	0	134	1	0	0	20	1	1	1	1		0	0	0												99																
238	幼鳄背甲	默认分类	337	3	0	0	0	65	1	0	0	10	1	1	1	1		0	0	0												99																
239	小尖牙	默认分类	338	3	0	0	0	46	1	0	0	10	1	1	1	1		0	0	0												99																
240	带鳞片的硬皮	默认分类	339	3	0	0	0	193	1	0	0	10	1	1	1	1		0	0	0												99																
241	腐烂的鱼肉	默认分类	340	3	0	0	0	2	1	0	0	20	1	1	1	1		0	0	0												99																
242	手迹	默认分类	341	3	0	0	0	26	1	0	0	10	1	1	1	1		0	0	0												99																
243	“侠”字侠客令	默认分类	342	3	0	0	0	16	1	0	0	20	1	1	1	1		0	0	0												99																
244	一枝桃花	默认分类	343	3	0	0	0	5	1	0	0	20	1	1	1	1		0	0	0												99																
245	毒波斯菊	洛道	3201	2	0	0	1	0	3	0	0	20	1	1	0	1		0	0	0																												
246	一副墨宝	默认分类	345	3	0	0	0	150	1	0	0	5	1	1	1	1		0	0	0												99																
247	镯子	默认分类	346	3	0	0	0	8	1	0	0	10	1	1	1	1		0	0	0												99																
248	万花厚布条	默认分类	347	3	0	0	0	4	1	0	0	20	1	1	1	1		0	0	0												99																
249	破烂木屐	默认分类	348	3	0	0	0	7	1	0	0	10	1	1	1	1		0	0	0												99																
250	破损的刀鞘	默认分类	349	3	0	0	0	7	1	0	0	10	1	1	1	1		0	0	0												99																
251	红珠木冠	默认分类	350	3	0	0	1	36	1	0	0	10	1	1	1	1		0	0	0																												
252	木下巴	默认分类	351	3	0	0	0	6	1	0	0	10	1	1	1	1		0	0	0												99																
253	破损的木角	默认分类	352	3	0	0	0	6	1	0	0	20	1	1	1	1		0	0	0												99																
254	烂铜机关爪	默认分类	353	3	0	0	0	26	1	0	0	10	1	1	1	1		0	0	0												99																
255	钢爪	默认分类	354	3	0	0	0	12	1	0	0	10	1	1	1	1		0	0	0												99																
256	风火轮	默认分类	355	3	0	0	0	263	1	0	0	10	1	1	1	1		0	0	0												99																
257	猴臂	默认分类	371	3	0	0	1	8	1	0	0	10	1	1	1	1		0	0	0																												
258	猴毛	默认分类	372	3	0	0	1	6	1	0	0	20	1	1	1	1		0	0	0																												
259	猴尾巴	默认分类	373	3	0	0	1	3	1	0	0	20	1	1	1	1		0	0	0																												
260	夜光螺	默认分类	406	3	0	0	0	5	1	0	0	10	1	1	1	1		0	0	0												99																
261	龙虾籽	默认分类	407	3	0	0	0	5	1	0	0	10	1	1	1	1		0	0	0												99																
262	熊牙	默认分类	408	3	0	0	0	127	1	0	0	10	1	1	1	1		0	0	0												99																
263	熊眼	默认分类	409	3	0	0	0	144	1	0	0	10	1	1	1	1		0	0	0												99																
264	小肉块	默认分类	410	3	0	0	0	5	1	0	0	10	1	1	1	1		0	0	0												99																
265	熊肉坨	默认分类	411	3	0	0	0	335	1	0	0	10	1	1	1	1		0	0	0												99																
266	巨龟背甲	默认分类	412	3	0	0	0	146	1	0	0	10	1	1	1	1		0	0	0												99																
267	巨龟蛋	默认分类	413	3	0	0	0	118	1	0	0	10	1	1	1	1		0	0	0												99																
268	巨龟牙齿	默认分类	414	3	0	0	0	155	1	0	0	10	1	1	1	1		0	0	0												99																
269	巨龟尾	默认分类	415	3	0	0	0	244	1	0	0	10	1	1	1	1		0	0	0												99																
270	巨蛛腿	默认分类	416	3	0	0	0	116	1	0	0	10	1	1	1	1		0	0	0												99																
271	巨蛛网	默认分类	417	3	0	0	0	138	1	0	0	10	1	1	1	1		0	0	0												99																
272	巨蛛牙	默认分类	418	3	0	0	0	176	1	0	0	10	1	1	1	1		0	0	0												99																
273	巨蛛毒液	默认分类	419	3	0	0	0	305	1	0	0	10	1	1	1	1		0	0	0												99																
274	蜈蚣腿	默认分类	420	3	0	0	0	5	1	0	0	10	1	1	1	1		0	0	0												99																
275	蜈蚣触角	默认分类	421	3	0	0	0	5	1	0	0	10	1	1	1	1		0	0	0												99																
276	山狼爪子	垃圾掉落	421	3	0	0	0	87	1	0	0	20	1	1	1	1		0	0	0												99	1															
277	山狼牙齿	默认分类	423	3	0	0	0	347	1	0	0	10	1	1	1	1		0	0	0												99																
278	软蝎壳	默认分类	424	3	0	0	0	5	1	0	0	10	1	1	1	1		0	0	0												99																
279	蝎尾	默认分类	425	3	0	0	0	218	1	0	0	10	1	1	1	1		0	0	0												99																
280	小蝎腿	默认分类	426	3	0	0	0	5	1	0	0	10	1	1	1	1		0	0	0												99																
281	一本折子	默认分类	91	3	0	0	1	0	3	0	0	1	0	0	0	1		0	0	0																												
282	一本折子	默认分类	137	3	0	0	1	0	3	0	0	1	0	0	0	1		0	0	0																												
283	一本折子	默认分类	138	3	0	0	1	0	3	0	0	1	0	0	0	1		0	0	0																												
284	一本折子	默认分类	139	3	0	0	1	0	3	0	0	1	0	0	0	1		0	0	0																												
285	坐山鵰翅膀	默认分类	427	3	0	0	0	45	1	0	0	10	1	1	1	1		0	0	0												99																
286	坐山鵰爪子	默认分类	428	3	0	0	0	42	1	0	0	10	1	1	1	1		0	0	0												99																
287	坐山鵰喙	默认分类	429	3	0	0	0	138	1	0	0	10	1	1	1	1		0	0	0												99																
288	坐山鵰羽毛	默认分类	430	3	0	0	0	28	1	0	0	10	1	1	1	1		0	0	0												99																
289	腹蛇蛇骨	默认分类	431	3	0	0	0	118	1	0	0	10	1	1	1	1		0	0	0												99																
290	坚固的鳞片	默认分类	432	3	0	0	0	295	1	0	0	10	1	1	1	1		0	0	0												99																
291	剧毒蛇牙	默认分类	433	3	0	0	0	295	1	0	0	10	1	1	1	1		0	0	0												99																
292	樱花花粉袋子	默认分类	434	3	0	0	0	115	1	0	0	10	1	1	1	1		0	0	0												99																
293	蛇饰发箍	默认分类	435	3	0	0	0	144	1	0	0	10	1	1	1	1		0	0	0												99																
294	小太刀	默认分类	436	3	0	0	0	115	1	0	0	10	1	1	1	1		0	0	0												99																
295	樱花绸缎伞	默认分类	437	3	0	0	0	5	1	0	0	10	1	1	1	1		0	0	0												99																
296	胭脂	默认分类	438	3	0	0	0	5	1	0	0	10	1	1	1	1		0	0	0												99																
297	和服	默认分类	439	3	0	0	0	32	1	0	0	10	1	1	1	1		0	0	0												99																
298	日之扇	默认分类	440	3	0	0	0	238	1	0	0	10	1	1	1	1		0	0	0												99																
299	东瀛鬼头	默认分类	441	3	0	0	0	201	1	0	0	10	1	1	1	1		0	0	0												99																
300	桐木木屐	默认分类	442	3	0	0	0	178	1	0	0	10	1	1	1	1		0	0	0												99																
301	烤狼肉	默认分类	94	3	0	0	1	2	1	0	0	20	1	1	1	1		26	1	0																												
302	二锅头	默认分类	95	3	0	0	1	2	1	0	0	20	1	1	1	1		26	1	0																												
303	稻香饼	生活技艺_烹饪产物	96	14	3	0	2	1	1	0	0	20	1	1	1	1		7019	1	10												9	1															
304	榕树浆	默认分类	97	3	0	0	1	2	1	0	0	20	1	1	1	1		26	1	0																												
305	鲜竹笋	默认分类	98	3	0	0	1	2	1	0	0	20	1	1	1	1		26	1	0																												
306	香山粗茶	默认分类	99	3	0	0	1	2	1	0	0	20	1	1	1	1		26	1	0																												
307	凝血草药	默认分类	100	3	0	0	1	2	1	0	0	20	1	1	1	1		26	1	0																												
308	芙蕖饼	默认分类	356	3	0	0	1	5	1	0	0	20	1	1	1	1		26	2	0																												
309	莲蓉糕	默认分类	357	3	0	0	1	5	1	0	0	20	1	1	1	1		26	2	0																												
310	知味糕	默认分类	358	3	0	0	1	5	1	0	0	20	1	1	1	1		26	2	0																												
311	药水（回血）	默认分类	101	1	0	0	1	5	1	0	0	5	1	1	1	1		25	1	0																												
312	雪鹿之皮毛	昆仑	14581	2	0	0	1	0	3	0	8	8	1	1	0	1		0	0	0	0		0	0	0	0	0	0	1	1	1	0	0															
313	蛇清	日轮山城	14582	2	0	0	1	0	3	0	0	1	1	0	0	1		0	0	0	0		0	0	0	0	0	0	1	1	1	0	0															
314	默认	默认分类	0	3	0	0	0	0	1	0	0	1	1	0	1	1		0	0	0	0		0	0	0	0	0	0	1	1	1	99	0															
315	紫心雪兰	日轮山城	14583	2	0	0	1	0	3	0	0	1	1	0	0	1		0	0	0	0		0	0	0	0	0	0	1	1	1	0	0															
316	雪山草	昆仑	14584	2	0	0	1	0	3	0	6	6	1	1	0	1		0	0	0	0		0	0	0	0	0	0	1	1	1	0	0															
317	法符	日轮山城	14585	2	0	0	1	0	3	0	0	1	1	0	0	1		0	0	0	0		0	0	0	0	0	0	1	1	1	0	0															
318	寿司	默认分类	399	3	0	0		18	1	0	0	10	1	1	1	1		0	0	0												99																
319	河豚刺身	默认分类	400	3	0	0	1	5	1	0	0	10	1	1	1	1		0	0	0																												
320	炸虾	默认分类	401	3	0	0	1	5	1	0	0	10	1	1	1	1		0	0	0																												
321	烧酒	默认分类	402	3	0	0	1	5	1	0	0	10	1	1	1	1		0	0	0																												
322	鱿鱼干	默认分类	403	3	0	0	1	5	1	0	0	10	1	1	1	1		0	0	0																												
323	烤鳗鱼	默认分类	404	3	0	0	1	5	1	0	0	10	1	1	1	1		0	0	0																												
324	冰花露	默认分类	405	3	0	0	1	5	1	0	0	10	1	1	1	1		0	0	0																												
325	口里衔着的竹签	默认分类	443	3	0	0	0	5	1	0	0	10	1	1	1	1		0	0	0												99																
326	背上的幡旗	默认分类	444	3	0	0	0	5	1	0	0	10	1	1	1	1		0	0	0												99																
327	紫竹面罩	默认分类	445	3	0	0	0	5	1	0	0	10	1	1	1	1		0	0	0												99																
328	无常面具	默认分类	446	3	0	0	0	5	1	0	0	10	1	1	1	1		0	0	0												99																
329	冤鬼符咒	默认分类	447	3	0	0	0	5	1	0	0	10	1	1	1	1		0	0	0												99																
330	招魂灯笼	默认分类	448	3	0	0	0	5	1	0	0	10	1	1	1	1		0	0	0												99																
331	麻布披巾	默认分类	454	3	0	0	0	10	1	0	0	10	1	1	1	1		0	0	0												99																
332	绿扳指	默认分类	455	3	0	0	0	10	1	0	0	10	1	1	1	1		0	0	0												99																
333	算盘	默认分类	456	3	0	0	0	10	1	0	0	10	1	1	1	1		0	0	0												99																
334	一对玉球	默认分类	457	3	0	0	0	10	1	0	0	10	1	1	1	1		0	0	0												99																
335	剧毒蛛腿	默认分类	1712	3	0	0	0	26	1	0	0	10	1	1	1	1		0	0	0												99																
336	剧毒蛛网	默认分类	1713	3	0	0	0	58	1	0	0	10	1	1	1	1		0	0	0												99																
337	剧毒蛛牙	默认分类	1714	3	0	0	0	76	1	0	0	10	1	1	1	1		0	0	0												99																
338	剧毒蛛的毒液	默认分类	1715	3	0	0	0	154	1	0	0	10	1	1	1	1		0	0	0												99																
339	尖牙猪尾巴	默认分类	468	3	0	0	0	5	1	0	0	10	1	1	1	1		0	0	0												99																
340	尖牙猪獠牙	默认分类	469	3	0	0	0	5	1	0	0	10	1	1	1	1		0	0	0												99																
341	粗制绷带	默认分类	102	3	0	0	1	2	1	0	0	20	1	1	1	1		27	1	0																												
342	弹簧	默认分类	538	3	0	0	0	5	1	0	0	10	1	1	1	1		0	0	0												99																
343	铜锤	默认分类	539	3	0	0	0	5	1	0	0	10	1	1	1	1		0	0	0												99																
344	开锁工具	默认分类	540	3	0	0	0	5	1	0	0	10	1	1	1	1		0	0	0												99																
345	骰子	默认分类	541	3	0	0	0	5	1	0	0	10	1	1	1	1		0	0	0												99																
346	小荧光弹	默认分类	542	3	0	0	0	3	1	0	0	10	1	1	1	1		0	0	0												99																
347	翼状披风	默认分类	543	3	0	0	0	43	1	0	0	10	1	1	1	1		0	0	0												99																
348	手工地毯	默认分类	544	3	0	0	0	2	1	0	0	10	1	1	1	1		0	0	0												99																
349	奇怪的信物	默认分类	545	3	0	0	0	5	1	0	0	10	1	1	1	1		0	0	0												99																
350	菩提珠子	默认分类	546	3	0	0	0	18	1	0	0	10	1	1	1	1		0	0	0												99																
351	灯香酥	默认分类	359	3	0	0	1	5	1	0	0	20	1	1	1	1		26	3	0																												
352	凤凰卷	默认分类	360	3	0	0	1	5	1	0	0	20	1	1	1	1		26	3	0																												
353	芝灵点心	默认分类	361	3	0	0	1	5	1	0	0	20	1	1	1	1		26	3	0																												
354	草华露	默认分类	362	3	0	0	1	5	1	0	0	20	1	1	1	1		26	3	0																												
355	银铃手镯	默认分类	1271	3	0	0	0	33	1	0	0	10	1	1	1	1		0	0	0												99																
356	佛珠	默认分类	480	3	0	0	0	4	1	0	0	13	1	1	1	1		0	0	0												99																
357	智慧王的人皮面具	默认分类	481	3	0	0	1	5	1	0	0	10	1	1	1	1		0	0	0																												
358	稻香饼	默认分类	458	2	0	0	1		3	0	2	2	1	1	0	1		0	0	0																												
359	毒狼菇	洛道	3202	2	0	0	1	0	3	0	6	6	1	1	0	1		0	0	0																												
360	冰块	昆仑	14586	2	0	0	1	0	3	0	6	6	1	1	0	1		0	0	0	0		0	0	0	0	0	0	1	1	1	0	0															
361	鹿血	昆仑	14587	2	0	0	1	0	3	0	6	6	1	1	0	1		0	0	0	0		0	0	0	0	0	0	1	1	1	0	0															
362	梳子	洛道	3243	2	0	0	1	0	3	0	1	1	1	0	0	1		0	0	0																												
363	舍利子	日轮山城	14588	2	0	0	4	0	3	0	1	1	0	0	0	1		0	0	0	0		0	0	0	0	0	0	1	1	1	0	0															
364	拆开的线团	洛道	3245	2	0	0	1	0	3	0	0	1	1	0	0	1		0	0	0																												
365	古老的情书	洛道	3246	3	0	0	1	0	3	0	0	1	1	0	0	1		0	0	0																												
366	天道剑封破·残篇	日轮山城	14589	2	0	0	4	0	3	0	1	1	0	0	0	1		0	0	0	0		0	0	0	0	0	0	1	1	1	0	0															
367	锁河剑	洛道	14590	2	0	0	1	0	3	0	1	1	1	0	0	1	scripts\Map\洛道\item\新锁河剑.lua	0	0	0	0		0	0	0	0	0	0	1	1	1	0	0															
368	空白秘籍	洛道	3249	2	0	0	1	0	3	0	0	1	1	0	0	1		0	0	0																												
369	锁河剑内的纸条	洛道	14591	2	0	0	1	0	3	0	0	1	1	0	0		scripts\Map\洛道\item\锁河剑字条.lua	0	0	0	0		0	0	0	0	0	0	1	1	1	0	0															
370	涂改笔	洛道	3251	2	0	0	1	0	3	0	0	1	1	0	0	1		0	0	0																												
371	抵抗疫症的配方	洛道	14592	2	0	0	1	0	3	0	0	1	1	0	0	1	scripts\Map\洛道\item\疫症药方.lua	0	0	0	0		0	0	0	0	0	0	1	1	1	0	0															
372	剥皮小刀	洛道	3253	2	0	0	1	0	3	0	0	1	1	0	0	1		0	0	0																												
373	南板蓝根	洛道	14593	2	0	0	1	0	3	0	0	1	1	0	0	1		0	0	0	0		0	0	0	0	0	0	1	1	1	0	0															
374	杜茎山	洛道	14594	2	0	0	1	0	3	0	0	1	1	0	0	1		0	0	0	0		0	0	0	0	0	0	1	1	1	0	0															
375	残破的铁片	洛道	3256	2	0	0	1	0	3	0	1	1		0	0	1		0	0	0																												
376	水贯众	洛道	14595	2	0	0	1	0	3	0	0	1	1	0	0	1		0	0	0	0		0	0	0	0	0	0	1	1	1	0	0															
377	盘羊角	洛道	14596	2	0	0	2	0	3	0	0	1	1	0	0	1		0	0	0	0		0	0	0	0	0	0	1	1	1	0	0															
378	抵抗疫症之药	洛道	14597	2	0	0	2	0	3	0	0	1	1	0	0	1		0	0	0	0		0	0	0	0	0	0	1	1	1	0	0															
379	鹿肉	昆仑	14598	2	0	0	1	0	3	0	1	1	1	0	0	1	scripts\Map\昆仑\item\鹿肉.lua	0	0	0	0		0	0	0	0	0	0	1	1	1	0	0															
380	鹿筋	昆仑	14600	2	0	0	1	0	3	0	15	15	1	1	0	1		0	0	0	0		0	0	0	0	0	0	1	1	1	20	2															
381	白猿唇	昆仑	14601	2	0	0	1	0	3	0	10	10	1	1	0	1		0	0	0	0		0	0	0	0	0	0	1	1	1	20	2															
382	遗书	昆仑	14612	2	0	0	1	0	3	0	8	8	1	1	0	1	scripts\Map\昆仑\item\遗书.lua	0	0	0	0		0	0	0	0	0	0	1	1	1	20	2															
383	完整的书卷 四	洛道	3264	2	0	0	1	0	3	0	1	1	1	0	0	1		0	0	0																												
384	完整的书卷	洛道	3265	2	0	0	1	0	3	0	0	1	1	0	0	1		0	0	0																												
385	碎裂玉佩	洛道	3266	2	0	0	1	0	3	0	0	1	0	0	0	1		0	0	0																												
386	皂荚囊	昆仑	14603	2	0	0	1	0	3	0	1	3	1	1	0	1	scripts\Map\昆仑\item\皂荚囊.lua	0	0	0	0		0	0	0	0	0	0	1	1	1	20	2															
387	香炉	昆仑	14604	2	0	0	1	0	3	0	1	1	1	0	0	1	scripts\Map\昆仑\item\香炉.lua	0	0	0	0		0	0	0	0	0	0	1	1	1	20	2															
388	寒毒解药	万花	3269	2	0	0	1	0	3	0	1	1	0	0	0	1		0	0	0																												
389	东瀛寒毒	万花	3270	2	0	0	1	0	3	0	1		1	0	0	1		0	0	0																												
390	红衣教徒的血液	洛道	3271	2	0	0	1	0	3	0	8	8	1	1	0	1		0	0	0																												
391	罗伊的腿	洛道	3272	2	0	0	1	0	3	0	1	1	1	0	0	1		0	0	0																												
392	赵敬的腿	洛道	3273	2	0	0	1	0	3	0	1	1	1	0	0	1		0	0	0																												
393	马丹的腿	洛道	3274	2	0	0	1	0	3	0	1	1	1	0	0	1		0	0	0																												
394	范灵的腿	洛道	3275	2	0	0	1	0	3	0	1	1	1	0	0	1		0	0	0																												
395	腌渍好的鹿肉	昆仑	14606	2	0	0	1	0	3	0	1	1	1	0	0	1		0	0	0	0		0	0	0	0	0	0	1	1	1	20	2															
396	乳猪	昆仑	14607	2	0	0	1	0	3	0	1	1	1	0	0	1	scripts\Map\昆仑\item\乳猪.lua	0	0	0	0		0	0	0	0	0	0	1	1	1	20	2															
397	瘟疫种子	洛道	3279	2	0	0	1	0	3	0	0	15	1	1	0	1		0	0	0																												
398	未散播的瘟疫种子	洛道	3280	2	0	0	1	0	3	0	0	1	1	0	0	1		0	0	0																												
399	腌渍好的乳猪	昆仑	14608	2	0	0	1	0	3	0	1	1	1	0	0	1		0	0	0	0		0	0	0	0	0	0	1	1	1	20	2															
400	种子包裹	洛道	3282	2	0	0	1	0	3	0	0	20	1	1	0	1		0	0	0																												
401	竹笋	新手村	103	2	0	0	1	0	3	0	0	5	1	1	0	1		0	0	0																												
402	蛇胆	新手村	104	2	0	0	1	0	3	0	0	10	1	1	0	1		0	0	0																												
403	一包凝血草	新手村	105	2	0	0	1	0	3	0	1	1	0	0	0	1		0	0	0																												
404	一捆矛	新手村	106	2	0	0	1	0	3	0	0	1	0	0	0	1		0	0	0																												
405	一捆棍	新手村	107	2	0	0	1	0	3	0	0	1	0	0	0	1		0	0	0																												
406	布娃娃	新手村	108	2	0	0	1	0	3	0	0	1	0	0	0	1		0	0	0																												
407	草帽	新手村	109	2	0	0	1	0	3	0	0	1	0	0	0	1		0	0	0																												
408	稻穗	新手村	110	2	0	0	1	0	3	0	0	10	1	1	0	1		0	0	0																												
409	狼牙	新手村	111	2	0	0	1	0	3	0	0	8	1	1	0	1		0	0	0																												
410	木材	新手村	112	2	0	0	1	0	3	0	0	10	1	1	0	1		0	0	0																												
411	小野猪肉	新手村	113	2	0	0	1	0	3	0	5	5	1	1	0	1		0	0	0																												
412	野菜	新手村	114	2	0	0	1	0	3	0	0	5	1	1	0	1		0	0	0																												
415	火种	新手村	117	2	0	0	1	0	3	0	0	1	0	0	0	1	scripts\Map\稻香村\item\火种.lua	0	0	0																												
416	材堆	新手村	118	2	0	0	1	0	3	0	0	10	1	1	0	1		0	0	0																												
417	十香烤乳猪	昆仑	14609	2	0	0	1	0	3	0	1	1	1	0	0	1		0	0	0	0		0	0	0	0	0	0	1	1	1	20	2															
418	粮食包	新手村	120	2	0	0	1	0	3	0	3	3		1	0	1		0	0	0																												
419	山贼的人头	新手村	121	2	0	0	1	0	3	0	0	1	0	0	0	1		0	0	0																												
420	粮草	新手村	63	2	0	0	1	0	3	0	7	7	1	1	0	1		0	0	0																												
421	旧包裹	新手村	122	2	0	0	1	0	3	0	0	1	0	0	0	1		0	0	0																												
422	蜂蜜	昆仑	14610	2	0	0	1	0	3	0	1	1	1	0	0	1	scripts\Map\昆仑\item\蜂蜜.lua	0	0	0	0		0	0	0	0	0	0	1	1	1	20	2															
423	毒水	昆仑	14613	2	0	0	1	0	3	0	1	1	1	0	0	1	scripts\Map\昆仑\item\毒药.lua	0	0	0	0		0	0	0	0	0	0	1	1	1	20	2															
425	新鲜的马料	南屏山	14615	2	0	0	1	0	3	0	1	1	1	0	0	1		0	0	0	0		0	0	0	0	0	0	1	1	1	20	2															
426	大状元的赶猪棒	新手村	127	2	0	0	1	0	3	0	0	1	0	0	0	1	scripts\Map\稻香村\item\任务_赶猪棒.lua	0	0	0	202																											
427	凝血草	新手村	128	2	0	0	1	0	3	0	3	3	1	1	0	1		0	0	0																												
428	头巾	新手村	129	2	0	0	1	0	3	0	0	1	0	0	0	1		0	0	0																												
429	木剑	新手村	130	2	0	0	1	0	3	0	0	1	0	0	0	1		0	0	0																												
430	绿包裹	新手村	131	2	0	0	1	0	3	0	0	1	0	0	0	1		0	0	0																												
431	衣物碎片	新垃圾掉落	14616	3	0	0	0	3	1	0	0	20	1	1	1	1		0	0	0	0		0	0	0	0	0	0	1	1	1	99	1															
432	崭新的灰布衣服	新手村	133	2	0	0	1	0	3	0	0	1	0	0	0	1		0	0	0																												
433	黑色的药膏	新手村	134	2	0	0	1	0	3	0	0	1	0	0	0	1		0	0	0																												
435	七绝断味散	新手村	142	2	0	0	1	0	3	0	1	1	0	0	0	1	scripts\Map\稻香村\item\毒药.lua	0	0	0																												
436	刀子	万花	147	2	0	0	1	0	3	0	1		0	0	0	1		0	0	0																												
437	桃子	万花	148	2	0	0	1	0	3	0	1		0	1	0	1	scripts\Map\万花\item\任务_桃子.lua	0	0	0																												
438	木锨	万花	149	2	0	0	1	0	3	0	1		0	0	0	1		0	0	0																												
439	帛书	万花	150	2	0	0	1	0	3	0	1		0	0	0	1	scripts\Map\万花\item\任务_入门书信.lua	0	0	0																												
440	灵猴耳	万花	151	2	0	0	1	0	3	0	6	6	1	1	0	1		0	0	0																												
441	猴儿果	万花	3092	2	0	0	1	0	3	0	1	1	0	0	0	1		0	0	0																												
442	桃子	七秀	153	2	0	0	1	0	3	0	4	4		1	0	1		0	0	0																												
443	玄正大师的书信	万花	154	2	0	0	1	0	3	0	1		0	0	0	1	scripts\Map\万花\item\任务_玄正大师的书信.lua	0	0	0																												
444	凝露水	万花	155	2	0	0	1	0	3	0	1		0	0	0	1	scripts\Map\万花\item\任务_凝露水.lua	0	0	0																												
445	青鱼石粉	万花	156	2	0	0	1	0	3	0	1	1	0	0	0	1		0	0	0																												
446	青鱼丹	万花	157	2	0	0	1	0	3	0	1	1	0	0	0	1	scripts\Map\万花\item\任务_青鱼丹.lua	0	0	0																												
447	黑色药丸	万花	158	2	0	0	1	0	3	0	4	4	1	1	0	1	scripts/Map/万花/item/重制版_黑色药丸.lua	0	0	0																												
448	红色药丸	万花	159	2	0	0	1	0	3	0	4	4	1	1	0	1	scripts\Map\万花\item\任务_红色药丸.lua	0	0	0																												
449	拜师茶	万花	160	2	0	0	1	0	3	0	1	1	0	0	0	1		0	0	0																												
450	花猴肉	万花	161	2	0	0	1	0	3	0	2	2	1	1	0	1		0	0	0																												
451	九羊神功	万花	162	2	0	0	1	0	3	0	1	1	0	0	0	1	scripts/Map/万花/item/九羊神功.lua	0	0	0																												
452	麋鹿肉	万花	163	2	0	0	1	0	3	0	2	2	1	1	0	1		0	0	0																												
453	晴狼狼舌	万花	164	2	0	0	1	0	3	0	2	2	1	1	0	1		0	0	0																												
