ID	Name	UiID	RepresentDec	RepresentID	ColorID	ColorID1	ColorID2	Genre	SubType	DetailType	Price	Level	BindType	MaxDurability	AbradeRate	MaxExistTime	MaxExistAmount	CanTrade	CanDestroy	SetID	ScriptName	Quality	Base1Type	Base1Min	Base1Max	Base2Type	Base2Min	Base2Max	Base3Type	Base3Min	Base3Max	Base4Type	Base4Min	Base4Max	Base5Type	Base5Min	Base5Max	Base6Type	Base6Min	Base6Max	Require1Type	Require1Value	Require2Type	Require2Value	Require3Type	Require3Value	Require4Type	Require4Value	Require5Type	Require5Value	Require6Type	Require6Value	Magic1Type	Magic2Type	Magic3Type	Magic4Type	Magic5Type	Magic6Type	Magic7Type	Magic8Type	Magic9Type	Magic10Type	Magic11Type	Magic12Type	Magic13Type	Magic14Type	Magic15Type	Magic16Type	SkillID	SkillLevel	BelongSchool	MagicKind	MagicType	GetType	_CATEGORY	CoolDownID	IconTag1	IconTag2	IsSpecialIcon	IsSpecialRepresent	CanSetColor	AucGenre	AucSubType	RequireCamp	RequireProfessionID	RequireProfessionLevel	RequireProfessionBranch	PackageGenerType	PackageSubType	TargetType	EnchantRepresentID1	EnchantRepresentID2	EnchantRepresentID3	EnchantRepresentID4	ExistType	DiamondTypeMask1	DiamondAttributeID1	DiamondTypeMask2	DiamondAttributeID2	DiamondTypeMask3	DiamondAttributeID3	EquipCoolDownID	RecommendID	MaxStrengthLevel	CanApart	MapBanUseItemMask	IgnoreBindMask	CanExterior	BelongForceMask	Represent1	SpecialRepair	CanChangeMagic	GrowthTabIndex	NeedGrowthExp	CanShared	MapBanTradeItemMask	MapCanExistItemMask	MapBanEquipItemMask	EquipUsage	BelongMap	_IsSpecialMagicType	RepairPriceRebate	AucMountRecommendMask	BelongSchoolMask
174	青铜笛·钩镰	24752	　	709	0			0	0	10	8	9	2	218	43		0	1		0		2	atMeleeWeaponDamageBase	1	1	atMeleeWeaponDamageRand	1	1	atMeleeWeaponAttackSpeedBase	16	16										5	1											478	481	15031	2457	18815	0	0	0	0	0	0	0							——	内功	基础	商店								1	8	7												17	22876	0	0	0	0	735	16	1	0		0	6	67108863		0	0							1		0	1	1024	8388607
175	木柄笛	24753	　	713	0			0	0	10	1	7	1	139	38		0	1		0		1	atMeleeWeaponDamageBase	1	1	atMeleeWeaponDamageRand	1	1	atMeleeWeaponAttackSpeedBase	16	16										5	1											478	106165	0	0	0	0	0	0	0	0	0	0							——	——	——	商店								1	8	7												0	0	0	0	0	0	735	16	0	0		0	6	67108863		0	0							1		0	1	1024	8388607
176	铁剑	24754	　	601	0			0	0	9	4	10	1	191	27		0	1		0		1	atMeleeWeaponDamageBase	1	1	atMeleeWeaponDamageRand	1	1	atMeleeWeaponAttackSpeedBase	32	32										5	1											478	106165	0	0	0	0	0	0	0	0	0	0							——	——	——	商店								1	7	7												0	0	0	0	0	0	735	29	0	0		0	5	67108863		0	0							1		0	1	32768	8388607
177	弹弓	10102	　	0	0			0	1	6	0	2	3	1220	692		0	1		0		1	atRangeWeaponDamageBase	159	159	atRangeWeaponDamageRand	106	106	atRangeWeaponAttackSpeedBase	24	24										5	1																0	0	0	0	0	0	0							——	——	——	任务道具			弹弓					2	1	7												0	0	0	0	0	0	735	1	0	0		0	0	67108863		0	1			0				1	新手村		1		
178	软木弹弓	10103	　	0	0			0	1	6	0	2	1	49	40		0	1		0		1	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										0	0											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	商店					1			2	1	7												0	0	0	0	0	0	735	1	0	0		0	0	67108863		0	0							1			1	562949953421311	8388607
179	硬木弹弓	10104	　	0	0			0	1	6	0	3	1	58	40		0	1		0		1	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	商店					1			2	1	7												0	0	0	0	0	0	735	1	0	0		0	0	67108863		0	0							1			1	562949953421311	8388607
180	布制小囊	10105	　	0	0			0	1	6	0	5	3	88	40		0	1		0		2	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										0	0											478	106165	0	0	0	0	0	0	0	0	0	0							——	通用	基础	任务			暗器袋、暗器囊	布				2	1	7												17	22876	0	0	0	0	735	1	1	0		0	0	67108863		0	0							1			1		8388607
181	铁弹弓	10106	　	0	0			0	1	6	0	6	1	87	40		0	1		0		1	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											478	106165	0	0	0	0	0	0	0	0	0	0							——	——	——	商店					1			2	1	7												0	0	0	0	0	0	735	1	0	0		0	0	67108863		0	0							1			1	562949953421311	8388607
182	修罗暗雨	10107	　	0	0			0	1	6	1	6	3	113	40		0	1		0		2	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										0	0											478	481	9543	2457	18815	0	0	0	0	0	0	0							通用	元气	基础	任务								2	1	7												17	19231	0	0	0	0	735	7	1	0		0	0	35974		0	0							1			1		2229784
183	玉蜂	10108	　	0	0			0	1	6	1	6	3	113	40		0	1		0		2	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										0	0											478	481	9543	2457	18815	0	0	0	0	0	0	0							通用	元气	基础	任务								2	1	7												17	19231	0	0	0	0	735	7	1	0		0	0	35974		0	0							1			1		2229784
184	烁金囊	10109	　	0	0			0	1	6	1	6	3	113	40		0	1		0		2	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										0	0											478	479	9543	2457	18815	0	0	0	0	0	0	0							通用	根骨	基础	任务			暗器袋、暗器囊	金				2	1	7												17	19231	0	0	0	0	735	6	1	0		0	0	4198512		0	0							1			1		4464932
185	蟠龙盒	10110	　	0	0			0	1	6	1	6	3	113	40		0	1		0		2	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										0	0											478	480	9544	99701	18815	0	0	0	0	0	0	0							通用	力道	基础	任务								2	1	7												17	12938	0	0	0	0	735	4	1	0		0	0	8397448		0	0							1			1		543234
186	秋雨针囊	10111	　	0	0			0	1	6	1	6	3	113	40		0	1		0		2	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										0	0											478	479	9543	2457	18815	0	0	0	0	0	0	0							通用	根骨	基础	任务			暗器袋、暗器囊					2	1	7												17	19231	0	0	0	0	735	6	1	0		0	0	4198512		0	0							1			1		4464932
187	红铜弹弓	10112	　	0	0			0	1	6	1	7	1	97	40		0	1		0		1	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											478	106165	0	0	0	0	0	0	0	0	0	0							——	——	——	商店					1			2	1	7												0	0	0	0	0	0	735	1	0	0		0	0	67108863		0	0							1			1	562949953421311	8388607
188	罗霄	10113	　	0	0			0	1	6	2	8	3	135	40		0	1		0		2	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										0	0											478	481	9543	2457	18815	0	0	0	0	0	0	0							通用	元气	基础	任务								2	1	7												17	19231	0	0	0	0	735	7	1	0		0	0	35974		0	0							1			1		2229784
189	聚星	10114	　	0	0			0	1	6	2	8	3	135	40		0	1		0		2	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										0	0											478	481	9543	2457	18815	0	0	0	0	0	0	0							通用	元气	基础	任务								2	1	7												17	19231	0	0	0	0	735	7	1	0		0	0	35974		0	0							1			1		2229784
190	五灵囊	10115	　	0	0			0	1	6	2	8	3	135	40		0	1		0		2	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										0	0											478	465	9544	99701	18815	0	0	0	0	0	0	0							通用	身法	基础	任务								2	1	7												17	12938	0	0	0	0	735	5	1	0		0	0	52445456		0	0							1			1		1151172
191	武威匣	10116	　	0	0			0	1	6	2	8	3	135	40		0	1		0		2	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										0	0											478	480	9544	99701	18815	0	0	0	0	0	0	0							通用	力道	基础	任务								2	1	7												17	12938	0	0	0	0	735	4	1	0		0	0	8397448		0	0							1			1		543234
192	鳄鱼皮囊	10117	　	0	0			0	1	6	2	8	3	135	40		0	1		0		2	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										0	0											478	479	9543	2457	18815	0	0	0	0	0	0	0							通用	根骨	基础	任务								2	1	7												17	19231	0	0	0	0	735	6	1	0		0	0	4198512		0	0							1			1		4464932
193	软皮飞刀袋	10118	　	0	0			0	1	6	1	8	1	115	42		0	1		0		1	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											478	106165	0	0	0	0	0	0	0	0	0	0							——	——	——	商店					1			2	1	7												0	0	0	0	0	0	735	1	0	0		0	0	67108863		0	0							1			1	562949953421311	8388607
194	皮制小囊	10119	　	0	0			0	1	6	2	10	3	162	48		0	1		0		2	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										0	0											478	106165	0	0	0	0	0	0	0	0	0	0							——	通用	基础	任务			暗器袋、暗器囊	皮				2	1	7												17	22876	0	0	0	0	735	1	1	0		0	0	67108863		0	0							1			1		8388607
195	飞刀袋·菊残	10120	　	0	0			0	1	6	3	10	2	168	50		0	1		0		2	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											478	480	9544	99701	18815	0	0	0	0	0	0	0							通用	力道	基础	掉落			飞刀					2	1	7												17	12938	0	0	0	0	735	4	1	0		0	0	67108863		0	0							1			1	545333264	8388607
196	穿花柳叶袋	10121	　	0	0			0	1	6	2	7	2	148	40		0	1		0		3	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											482	10	2541	2466	18823	0	0	0	0	0	0	0							通用	身法	基础	掉落			暗器袋、暗器囊					2	1	7												17	12938	0	0	0	0	735	5	1	0		0	0	67108863		0	0							1			1	1124647040	8388607
197	天机袖箭	10122	　	0	0			0	1	6	2	7	2	148	40		0	1		0		3	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											482	5	15031	2509	18823	0	0	0	0	0	0	0							通用	元气	基础	掉落			小箭					2	1	7												17	19231	0	0	0	0	735	7	1	0		0	0	67108863		0	0							1			1	2214727685	8388607
198	硬皮飞刀袋	10123	　	0	0			0	1	6	2	10	1	133	49		0	1		0		1	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											478	106165	0	0	0	0	0	0	0	0	0	0							——	——	——	商店								2	1	7												0	0	0	0	0	0	735	1	0	0		0	0	67108863		0	0							1			1	562949953421311	8388607
199	飞刀袋·菊残	10124	　	0	0			0	1	6	4	11	2	184	54		0	1		0		2	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											478	106165	0	0	0	0	0	0	0	0	0	0							——	通用	基础	掉落			飞刀					2	1	7												17	22876	0	0	0	0	735	1	1	0		0	0	67108863		0	0							1			1	562949953421311	8388607
200	鹿皮暗器囊·千红	10125	　	0	0			0	1	6	4	12	2	201	59		0	1		0		2	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											478	481	9543	2457	18815	0	0	0	0	0	0	0							通用	元气	基础	掉落			暗器袋、暗器囊	皮				2	1	7												17	19231	0	0	0	0	735	7	1	0		0	0	67108863		0	0							1			1	2214727685	8388607
201	飞刀袋·菊残	10126	　	0	0			0	1	6	5	13	2	218	63		0	1		0		2	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											478	480	9544	99701	18815	0	0	0	0	0	0	0							通用	力道	伤害	掉落			飞刀					2	1	7												17	13286	0	0	0	0	735	4	1	0		0	0	67108863		0	0							1			1	545333264	8388607
202	尸皮囊	10127	　	0	0			0	1	6	3	12	3	196	57		0	1		0		2	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										0	0											478	106165	0	0	0	0	0	0	0	0	0	0							——	通用	基础	任务			暗器袋、暗器囊	皮				2	1	7												17	22876	0	0	0	0	735	1	1	0		0	0	67108863		0	0							1			1		8388607
203	鹿皮暗器囊·千红	10128	　	0	0			0	1	6	5	14	2	235	68		0	1		0		2	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											478	479	9543	2457	18815	0	0	0	0	0	0	0							通用	根骨	伤害	掉落			暗器袋、暗器囊	皮				2	1	7												17	8145	0	0	0	0	735	6	1	0		0	0	67108863		0	0							1			1	4431283520	8388607
204	鹿皮暗器囊·千红	10129	　	0	0			0	1	6	5	15	2	253	72		0	1		0		2	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											478	479	9543	2457	18815	0	0	0	0	0	0	0							通用	根骨	基础	掉落			暗器袋、暗器囊	皮				2	1	7												17	19231	0	0	0	0	735	6	1	0		0	0	67108863		0	0							1			1	4431283520	8388607
205	穿云洞弓	10130	　	0	0			0	1	6	6	12	2	241	59		0	1		0		3	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											1	8	1692	2458	18823	0	0	0	0	0	0	0							通用	力道	基础	掉落								2	1	7												17	12938	0	0	0	0	735	4	1	0		0	0	67108863		0	0							1			1	545333264	8388607
206	红幸锈袋	10131	　	0	0			0	1	6	6	12	2	241	59		0	1		0		3	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											1	9	15028	2443	18823	0	0	0	0	0	0	0							通用	元气	基础	掉落			暗器袋、暗器囊					2	1	7												17	19231	0	0	0	0	735	7	1	0		0	0	67108863		0	0							1			1	2214727685	8388607
207	青峰袖箭	10132	　	0	0			0	1	6	7	12	2	281	59		0	1		0		4	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											14	32	601	2474	17097	0	0	0	0	0	0	0							通用	身法	伤害	掉落			小箭					2	1	7												17	17518	0	0	0	0	735	5	2	0		0	0	67108863		0	0							1			1	1124647040	8388607
208	凌铃	10133	　	0	0			0	1	6	7	12	2	281	59		0	1		0		4	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											14	12	1342	2727	17097	0	0	0	0	0	0	0							通用	根骨	伤害	掉落			暗器袋、暗器囊					2	1	7												17	8145	0	0	0	0	735	6	2	0		0	0	67108863		0	0							1			1	4431283520	8388607
209	百暗囊	10134	　	0	0			0	1	6	1687	6	3	3360	716		0	1		0		4	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											482	106157	0	0	0	0	0	0	0	0	0	0							——	通用	基础	历程副本			暗器袋、暗器囊					2	1	7												17	22876	0	0	0	0	735	1	6	1		4	0	67108863		0	1			0				1	少林32级		1		8388607
210	软革飞镖袋	10135	　	0	0			0	1	6	3	13	1	173	63		0	1		0		1	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											478	106165	0	0	0	0	0	0	0	0	0	0							——	——	——	商店					1			2	1	7												0	0	0	0	0	0	735	1	0	0		0	0	67108863		0	0							1			1	562949953421311	8388607
211	无悔	10136	　	0	0			0	1	6	6	13	3	265	64		0	1		0		3	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										0	0											1	106161	0	0	0	0	0	0	0	0	0	0							——	通用	基础	任务								2	1	7												17	22876	0	0	0	0	735	1	1	0		0	0	67108863		0	0							1			1		8388607
212	革制暗器囊·金笼	10137	　	0	0			0	1	6	6	16	2	271	77		0	1		0		2	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											1	4	1692	2458	18815	0	0	0	0	0	0	0							通用	力道	基础	掉落			暗器袋、暗器囊	金				2	1	7												17	12938	0	0	0	0	735	4	1	0		0	0	67108863		0	0							1			1	545333264	8388607
213	痕酒囊	10138	　	0	0			0	1	6	1687	8	3	3360	716		0	1		0		4	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											482	10	2541	2466	18823	0	0	0	0	0	0	0							通用	身法	基础	历程副本			暗器袋、暗器囊					2	1	7												17	12938	0	0	0	0	735	5	6	1		4	0	52445456		0	1			0				1	七秀40级		1		1151172
214	革制暗器囊·金笼	10139	　	0	0			0	1	6	6	17	2	289	81		0	1		0		2	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											482	106161	0	0	0	0	0	0	0	0	0	0							——	通用	基础	掉落			暗器袋、暗器囊	金				2	1	7												17	22876	0	0	0	0	735	1	1	0		0	0	67108863		0	0							1			1	562949953421311	8388607
215	革制暗器囊·金笼	10140	　	0	0			0	1	6	7	18	2	312	87		0	1		0		2	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											1	10	1692	2458	18815	0	0	0	0	0	0	0							通用	身法	伤害	掉落			暗器袋、暗器囊	金				2	1	7												17	17518	0	0	0	0	735	5	1	0		0	0	67108863		0	0							1			1	1124647040	8388607
216	无声	10141	　	0	0			0	1	6	7	14	3	290	70		0	1		0		3	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										0	0											11	24	1338	2522	18823	0	0	0	0	0	0	0							通用	身法	基础	任务								2	1	7												17	12938	0	0	0	0	735	5	1	0		0	0	52445456		0	0							1			1		1151172
217	革制暗器囊·荷落	10142	　	0	0			0	1	6	7	19	2	336	92		0	1		0		2	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											1	5	15028	2443	18815	0	0	0	0	0	0	0							通用	元气	伤害	掉落			暗器袋、暗器囊					2	1	7												17	14368	0	0	0	0	735	7	1	0		0	0	67108863		0	0							1			1	2214727685	8388607
218	龙吟	10143	　	0	0			0	1	6	7	16	3	316	75		0	1		0		3	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										0	0											11	9	15029	2445	18823	0	0	0	0	0	0	0							通用	内功	基础	任务								2	1	7												17	19231	0	0	0	0	735	7	1	0		0	0	35974		0	0							1			1		2229784
219	镶银暗器囊·阳花	10144	　	0	0			0	1	6	8	21	2	360	98		0	1		0		2	atRangeWeaponDamageBase	2	2	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											1	106152	0	0	0	0	0	0	0	0	0	0							——	通用	基础	掉落			暗器袋、暗器囊	银				2	1	7												17	22876	0	0	0	0	735	1	1	0		0	0	67108863		0	0							1			1	562949953421311	8388607
220	硬革飞镖袋	10145	　	0	0			0	1	6	3	16	1	215	76		0	1		0		1	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											478	106157	0	0	0	0	0	0	0	0	0	0							——	——	——	商店								2	1	7												0	0	0	0	0	0	735	1	0	0		0	0	67108863		0	0							1			1	562949953421311	8388607
221	无影匣	10146	　	0	0			0	1	6	17	17	3	336	79		0	1		0		3	atRangeWeaponDamageBase	2	2	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											1	106152	0	0	0	0	0	0	0	0	0	0							——	通用	基础	副本								2	1	7												17	22876	0	0	0	0	735	1	1	1		4	0	67108863		0	0							1			1		8388607
222	暗之魇	10147	　	0	0			0	1	6	10	19	3	398	92		0	1		0		3	atRangeWeaponDamageBase	2	2	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										0	0											11	106153	0	0	0	0	0	0	0	0	0	0							通用	通用	基础	任务								2	1	7												17	22876	0	0	0	0	735	1	1	0		0	0	67108863		0	0							1			1		8388607
223	镶银暗器囊·阳花	10148	　	0	0			0	1	6	9	22	2	385	103		0	1		0		2	atRangeWeaponDamageBase	2	2	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											11	8	1338	2522	18815	0	0	0	0	0	0	0							通用	力道	基础	掉落			暗器袋、暗器囊	银				2	1	7												17	12938	0	0	0	0	735	4	1	0		0	0	67108863		0	1							1			1	545333264	8388607
224	镶银暗器囊·逢春	10149	　	0	0			0	1	6	9	23	2	410	109		0	1		0		2	atRangeWeaponDamageBase	2	2	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											11	2	15029	2445	18815	0	0	0	0	0	0	0							通用	根骨	基础	掉落			暗器袋、暗器囊	银				2	1	7												17	19231	0	0	0	0	735	6	1	0		0	0	67108863		0	1							1			1	4431283520	8388607
225	云锦踏弩	10150	　	0	0			0	1	6	11	20	2	417	95		0	1		0		3	atRangeWeaponDamageBase	2	2	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											14	32	601	2474	18823	0	0	0	0	0	0	0							通用	身法	基础	掉落			手弩					2	1	7												17	12938	0	0	0	0	735	5	1	1		0	0	67108863		0	0							1			1	1124647040	8388607
226	水柔囊	10151	　	0	0			0	1	6	11	20	2	417	95		0	1		0		3	atRangeWeaponDamageBase	2	2	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											14	12	1342	2727	18823	0	0	0	0	0	0	0							通用	根骨	基础	掉落			暗器袋、暗器囊					2	1	7												17	19231	0	0	0	0	735	6	1	1		0	0	67108863		0	0							1			1	4431283520	8388607
227	含沙射影	10152	　	0	0			0	1	6	14	20	2	487	95		0	1		0		4	atRangeWeaponDamageBase	2	2	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											31	21	614	2517	17097	0	0	0	0	0	0	0							通用	力道	伤害	掉落								2	1	7												17	13286	0	0	0	0	735	4	2	1		0	0	67108863		0	0							1			1	545333264	8388607
228	暴雨梨花	10153	　	0	0			0	1	6	14	20	2	487	95		0	1		0		4	atRangeWeaponDamageBase	2	2	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											31	22	605	2559	17097	0	0	0	0	0	0	0							通用	元气	伤害	掉落								2	1	7												17	14368	0	0	0	0	735	7	2	1		0	0	67108863		0	0							1			1	2214727685	8388607
229	镶银暗器囊·逢春	10154	　	0	0			0	1	6	10	24	2	436	114		0	1		0		2	atRangeWeaponDamageBase	2	2	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											11	2	15029	2445	18815	0	0	0	0	0	0	0							通用	根骨	伤害	掉落			暗器袋、暗器囊	银				2	1	7												17	8145	0	0	0	0	735	6	1	0		0	0	67108863		0	1							1			1	4431283520	8388607
230	七步莲华	10155	　	0	0			0	1	6	11	21	3	442	100		0	1		0		3	atRangeWeaponDamageBase	2	2	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										0	0											11	106153	0	0	0	0	0	0	0	0	0	0							通用	通用	基础	任务								2	1	7												17	22876	0	0	0	0	735	1	1	1		0	0	67108863		0	1							1			1		8388607
231	镶银暗器囊·阳花	10156	　	0	0			0	1	6	10	25	2	463	120		0	1		0		2	atRangeWeaponDamageBase	2	2	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											11	24	1338	2522	18815	0	0	0	0	0	0	0							通用	身法	伤害	掉落			暗器袋、暗器囊	银				2	1	7												17	17518	0	0	0	0	735	5	1	0		0	0	67108863		0	1							1			1	1124647040	8388607
232	抛兜·天公	10157	　	0	0			0	1	6	11	27	2	490	125		0	1		0		2	atRangeWeaponDamageBase	2	2	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											14	9	15029	2445	18815	0	0	0	0	0	0	0							通用	元气	基础	掉落			抛兜					2	1	7												17	19231	0	0	0	0	735	7	1	1		0	0	67108863		0	1							1			1	2214727685	8388607
233	半月刀袋	10158	　	0	0			0	1	6	4	19	1	261	90		0	1		0		1	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	1											482	106157	0	0	0	0	0	0	0	0	0	0							——	——	——	商店					1			2	1	7												0	0	0	0	0	0	735	1	0	0		0	0	67108863		0	0							1			1	562949953421311	8388607
