ID	Name	UiID	RepresentID	ColorID	ColorID1	ColorID2	Genre	SubType	DetailType	Price	Level	BindType	MaxDurability	AbradeRate	MaxExistTime	MaxExistAmount	CanTrade	CanDestroy	SetID	ScriptName	Quality	Base1Type	Base1Min	Base1Max	Base2Type	Base2Min	Base2Max	Base3Type	Base3Min	Base3Max	Base4Type	Base4Min	Base4Max	Base5Type	Base5Min	Base5Max	Base6Type	Base6Min	Base6Max	Require1Type	Require1Value	Require2Type	Require2Value	Require3Type	Require3Value	Require4Type	Require4Value	Require5Type	Require5Value	Require6Type	Require6Value	Magic1Type	Magic2Type	Magic3Type	Magic4Type	Magic5Type	Magic6Type	Magic7Type	Magic8Type	Magic9Type	Magic10Type	Magic11Type	Magic12Type	Magic13Type	Magic14Type	Magic15Type	Magic16Type	SkillID	SkillLevel	BelongSchool	MagicKind	MagicType	GetType	_CATEGORY	CoolDownID	IconTag1	IconTag2	IsSpecialIcon	IsSpecialRepresent	IconID	CanSetColor	AucGenre	AucSubType	RequireCamp	RequireProfessionID	RequireProfessionLevel	RequireProfessionBranch	PackageGenerType	PackageSubType	TargetType	EnchantRepresentID1	EnchantRepresentID2	EnchantRepresentID3	EnchantRepresentID4	ExistType	EquipCoolDownID	RecommendID	DiamondTypeMask1	DiamondAttributeID1	DiamondTypeMask2	DiamondAttributeID2	DiamondTypeMask3	DiamondAttributeID3	MaxStrengthLevel	CanApart	IgnoreBindMask	CanExterior	BelongForceMask	MapBanUseItemMask	Represent1	SpecialRepair	CanChangeMagic	GrowthTabIndex	NeedGrowthExp	CanShared	MapBanTradeItemMask	MapCanExistItemMask	MapBanEquipItemMask	EquipUsage	RepairPriceRebate	AucMountRecommendMask	BelongSchoolMask
86	月光宝盒·庚	74584	0	0			0	12	0	47600	1	3	28	0	0	1	1	1	0	0	3	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	未知	其他	0			0	0	0	1	6	1	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0		0	0							1			
87	果蔬袋·己	157940	0	0			0	12	0	50400	1	3	30	0	0	1	1	1	0	0	3	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	未知	其他	0			0	0	0	1	6	1	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0		0	0							1			
88	毛茸茸的皮带·辛	156451	0	0			0	12	0	68400	1	3	32	0	0	1	1	1	0	0	4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	未知	其他	0			0	0	0	1	6	1	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0		0	0							1			
89	月光宝盒·辛	156453	0	0			0	12	0	50400	1	3	30	0	0	1	1	1	0	0	3	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	未知	其他	0			0	0	0	1	6	1	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0		0	0							1			
90	佳辰如意包	157107	0	0			0	12	0	64800	1	3	30	0	0	1	1	1	0	0	4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	未知	其他	0			0	0	0	1	6	1	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0		0	0							1			
91	兰夜锦盒·戊	157330		0			0	12	0	61200	20	3	30	0		1	0				4	atInvalid	0	0	atInvalid	0	0	atInvalid	0	0										0												0	0	0	0	0	0	0	0	0	0	0	0										未知		0			1		0		6	1	7												736	0	0	0	0	0	0	0		0	0		67108863				0							1			
92	果蔬袋·庚	156439	0	0			0	12	0	50400	1	3	30	0	0	1	1	1	0	0	3	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	未知	其他	0			0	0	0	1	6	1	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0		0	0							1			
93	落红碧绒包	158098	0	0			0	12	0	57600	1	3	26	0	0	0	1	1	0	0	4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	未知	其他	0			0	0	0	1	6	1	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0		0	0							1			
94	驼绒流风囊	158100	0	0			0	12	0	68400	1	3	32	0	0	1	1	1	0	0	4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	未知	其他	0			0	0	0	1	6	1	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0		0	0							1			
95	梨绒落绢包	158107	0	0			0	12	0	42000	1	3	24	0	0	0	1	1	0	0	3	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	未知	其他	0			0	0	0	1	6	1	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0		0	0							1			
96	月光宝盒·壬	158298	0	0			0	12	0	50400	1	3	30	0	0	1	1	1	0	0	3	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	未知	其他	0			0	0	0	1	6	1	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0		0	0							1			
97	毛茸茸的皮袋·壬	158300	0	0			0	12	0	68400	1	3	32	0	0	1	1	1	0	0	4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	未知	其他	0			0	0	0	1	6	1	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0		0	0							1			
98	清日菖蒲包	158824	0	0			0	12	0	64800	1	3	30	0	0	1	1	1	0	0	4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	未知	其他	0			0	0	0	1	6	1	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0		0	0							1			
99	兰夜锦盒·己	159020		0			0	12	0	61200	20	3	30	0		1	0				4	atInvalid	0	0	atInvalid	0	0	atInvalid	0	0										0												0	0	0	0	0	0	0	0	0	0	0	0										未知		0			1		0		6	1	7												736	0	0	0	0	0	0	0		0	0		67108863				0							1			
100	号角	10000	1	0			0	11	0	0	34	3	0	0					0		2	atInvalid			atInvalid			atInvalid												5	1											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	副本					1	1	0		22	5	7												736								1	0	4		67108863				0							1			
101	小邪子的福娃娃	10001	45	0			0	14	0	0	32	3	0	0					0	0	2	atInvalid			atInvalid			atInvalid												0	0											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	任务					1	1	0		22	4	7												736								1	0	0		67108863				0							1			
102	腰鼓	10002	2	0			0	11	0	0	58	3	0	0					0		2	atInvalid			atInvalid			atInvalid												5	1											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	副本					1	1	0		22	5	7												736								1	0	4		67108863				0							1			
103	竹筒	10003	3	0			0	11	0	0	71	3	0	0					0		3	atInvalid			atInvalid			atInvalid												0	0											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	任务					1	1	0		22	5	7												736								1	0	0		67108863				0							1			
104	猪腿	10004	41	0			0	11	0	0	71	3	0	0					0		3	atInvalid			atInvalid			atInvalid												0	0											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	任务					1	1	0		22	5	7												736								1	0	0		67108863				0							1			
105	小悟空	10005	62	0			0	14	0	0	20	3	0	0					0		3	atInvalid			atInvalid			atInvalid												5	1											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	活动					1	1	0		22	4	7												736								0	0	0		67108863				0							1			
106	破损不堪的装备	10006	4	0			0	14	0	0	66	2	0	0			0				3	atInvalid			atInvalid			atInvalid												5	1											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	——					1	1	0		22	4	7												736									0	0		67108863				0							1			
107	破损不堪的装备	10007	5	0			0	14	0	0	66	2	0	0			0				3	atInvalid			atInvalid			atInvalid												5	1											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	——					1	1	0		22	4	7												736									0	0		67108863				0							1			
108	破损不堪的装备	10008	6	0			0	14	0	0	66	2	0	0			0				3	atInvalid			atInvalid			atInvalid												5	1											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	——					1	1	0		22	4	7												736									0	0		67108863				0							1			
109	破损不堪的装备	10009	7	0			0	14	0	0	66	2	0	0			0				3	atInvalid			atInvalid			atInvalid												5	1											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	——					1	1	0		22	4	7												736									0	0		67108863				0							1			
110	木鱼	10010	4	0			0	11	0	0	100	3	0	0					0		4	atInvalid			atInvalid			atInvalid												5	1											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	副本					1	1	0		22	5	7												736								2	0	4		67108863				0							1			
111	红竹背箱	10011	8	0			0	14	0	0	105	3	0	0					0		2	atInvalid			atInvalid			atInvalid												5	1											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	声望					1	1	0		22	4	7												736								1	0	0		67108863				0							1			
112	弓	10012	9	0			0	14	0	0	105	3	0	0					0		2	atInvalid			atInvalid			atInvalid												5	1											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	声望					1	1	0		22	4	7												736								1	0	0		67108863				0							1			
113	琴	10013	10	0			0	14	0	0	105	3	0	0					0		2	atInvalid			atInvalid			atInvalid												5	1											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	声望					1	1	0		22	4	7												736								1	0	0		67108863				0							1			
114	葫芦	10014	25	0			0	14	0	0	105	3	0	0					0		2	atInvalid			atInvalid			atInvalid												5	1											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	声望					1	1	0		22	4	7												736								1	0	0		67108863				0							1			
115	曼罗琴	10015	11	0			0	14	0	0	105	3	0	0					0		2	atInvalid			atInvalid			atInvalid												5	1											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	声望					1	1	0		22	4	7												736								1	0	0		67108863				0							1			
116	竹筒	10016	6	0			0	11	0	0	120	3	0	0					0		2	atInvalid			atInvalid			atInvalid												5	1											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	声望					1	1	0		22	5	7												736								1	0	0		67108863				0							1			
117	书箱	10017	44	0			0	14	0	0	120	3	0	0					0		2	atInvalid			atInvalid			atInvalid												5	1											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	声望					1	1	0		22	4	7												736								1	0	0		67108863				0							1			
118	蓑衣	10018	12	0			0	14	0	0	120	3	0	0					0		2	atInvalid			atInvalid			atInvalid												5	1											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	声望					1	1	0		22	4	7												736								1	0	0		67108863				0							1			
119	酒坛	10019	57	0			0	11	0	0	115	3	0	0					0		3	atInvalid			atInvalid			atInvalid												5	1											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	声望					1	1	0		22	5	4												736								1	0	0		67108863				0							1			
120	清萧	10020	8	0			0	11	0	0	115	3	0	0					0		3	atInvalid			atInvalid			atInvalid												5	1											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	声望					1	1	0		22	5	2												736								1	0	0		67108863				0							1			
121	真红	10021	9	0			0	11	0	0	130	3	0	0					0		4	atInvalid			atInvalid			atInvalid												5	1											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	声望					1	1	0		22	5	7												736								1	0	0		67108863				0							1			
122	笛子	10022	10	0			0	11	0	0	130	3	0	0					0		3	atInvalid			atInvalid			atInvalid												5	1											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	声望					1	1	0		22	5	7												736								1	0	0		67108863				0							1			
123	沽	10023	13	0			0	14	0	0	155	3	0	0			0				4	atInvalid			atInvalid			atInvalid												5	1											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	副本					1	1	0		22	4	7												736									0	4		67108863				0							1			
124	鱼篓	10024	11	0			0	11	0	0	170	3	0	0			0				4	atInvalid			atInvalid			atInvalid												5	1											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	副本					1	1	0		22	5	7												736									0	4		67108863				0							1			
125	怵笛之戒	13500	0	0			0	5	0	2	9	3	0	0			1		0		2	atInvalid			atInvalid			atInvalid												0	0											478	106151	0	0	0	0	0	0	0	0	0	0							——	通用	基础	任务							1227		4	2	7												736	1							1	0	0		67108863				0							1			8388607
126	云流戒	13501	0	0			0	5	0	2	10	3	0	0			1		0		2	atInvalid			atInvalid			atInvalid												0	0											478	481	9543	2457	18815	0	0	0	0	0	0	0							通用	内功	基础	任务							1229		4	2	7												736	7							1	0	0		35974				0							1			2229784
127	谢渊环	13502	0	0			0	5	0	2	10	3	0	0			1		0		2	atInvalid			atInvalid			atInvalid												0	0											478	480	9544	99701	18815	0	0	0	0	0	0	0							通用	力道	基础	任务							1235		4	2	7												736	4							1	0	0		8397448				0							1			543234
128	麻吕扳指	13503	0	0			0	5	0	2	10	3	0	0			1		0		2	atInvalid			atInvalid			atInvalid												0	0											478	479	28509	0	0	0	0	0	0	0	0	0							通用	治疗	治疗量（PVE）	任务							1236		4	2	7												736	9							1	0	0		4198500				0							1			270640
129	铁戒指·不鸣	13504	0	0			0	5	0	3	10	2	0	0			1		0		2	atInvalid			atInvalid			atInvalid												5	1											478	480	9544	99701	18815	0	0	0	0	0	0	0							通用	力道	基础	掉落				铁			1227		4	2	7												736	4							1	0	0		67108863				0							1		545333264	8388607
130	星垂戒	13505	0	0			0	5	0	2	7	2	0	0			1		0		3	atInvalid			atInvalid			atInvalid												5	1											482	10	2541	2466	18823	0	0	0	0	0	0	0							通用	身法	基础	掉落							1235		4	2	7												736	5							1	0	0		67108863				0							1		1124647040	8388607
131	月涌戒	13506	0	0			0	5	0	2	7	2	0	0			1		0		3	atInvalid			atInvalid			atInvalid												5	1											482	5	15031	2509	18823	0	0	0	0	0	0	0							通用	元气	基础	掉落							1236		4	2	7												736	7							1	0	0		67108863				0							1		2214727685	8388607
132	兽王玉戒	13507	0	0			0	5	0	1406	250	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											410	202	269	7500	2298	0	0	0	0	0	0	0							通用	力道	基础	历程副本							1233		4	2	7												736	4							6	1	4		8397448				1			0				1			543234
133	夜啼	13508	0	0			0	5	0	4	11	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0	0											1	5	15028	2443	18823	0	0	0	0	0	0	0							通用	内功	伤害	任务							1231		4	2	7												736	7							1	0	0		35974				0							1			2229784
134	烟柳戒	13509	0	0			0	5	0	8	11	3	0	0		1	1		0		3	atInvalid			atInvalid			atInvalid												5	1											482	106157	0	0	0	0	0	0	0	0	0	0							——	通用	基础	声望							1232		4	2	7												736	1							1	0	0		67108863				0							1			8388607
135	蓬莱密戒	13510	0	0			0	5	0	4	259	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											310	154	826	19215	2308	0	0	0	0	0	0	0							通用	元气	基础	历程副本							1235		4	2	7												736	7							6	1	4		35974				1			0				1			2229784
136	义士指环	13511	0	0			0	5	0	2	10	3	0	0			1		0		2	atInvalid			atInvalid			atInvalid												0	0											478	106151	0	0	0	0	0	0	0	0	0	0							——	通用	基础	任务							1238		4	2	7												736	1							1	0	0		67108863				0							1			8388607
137	铁戒指·辉光	13512	0	0			0	5	0	3	11	2	0	0			1		0		2	atInvalid			atInvalid			atInvalid												5	1											482	12848	115594	99742	18815	0	0	0	0	0	0	0							——	防御	防御基础	掉落				铁			1229		4	2	7												736	8							1	0	0		67108863				0							1		1310754	8388607
138	悬门	13513	0	0			0	5	0	1406	250	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											410	221	458	0	0	0	0	0	0	0	0	0							通用	治疗	治疗量（PVE）	历程副本							1236		4	2	7												736	9							6	1	4		4198500				1			0				1			270640
139	青玉扳指·不蜚	13514	0	0			0	5	0	3	12	2	0	0			1		0		2	atInvalid			atInvalid			atInvalid												5	1											482	479	15031	2509	18815	0	0	0	0	0	0	0							通用	根骨	基础	掉落				铁			1235		4	2	7												736	6							1	0	0		67108863				0							1		4431283520	8388607
140	白玉戒指·不鸣	13515	0	0			0	5	0	4	13	2	0	0			1		0		2	atInvalid			atInvalid			atInvalid												5	1											482	465	2541	2466	18815	0	0	0	0	0	0	0							通用	身法	伤害	掉落				铁			1236		4	2	7												736	5							1	0	0		67108863				0							1		1124647040	8388607
141	坞金环	13516	0	0			0	5	0	3	12	3	0	0			1		0		2	atInvalid			atInvalid			atInvalid												0	0											482	481	15031	2509	18815	0	0	0	0	0	0	0							通用	内功	伤害	任务				金			1237		4	2	7												736	7							1	0	0		35974				0							1			2229784
142	铁戒指·不蜚	13517	0	0			0	5	0	4	14	2	0	0			1		0		2	atInvalid			atInvalid			atInvalid												5	1											482	481	15031	2509	18815	0	0	0	0	0	0	0							通用	元气	伤害	掉落				铁			1227		4	2	7												736	7							1	0	0		67108863				0							1		2214727685	8388607
143	瘦溪泪	13518	0	0			0	5	0	6	15	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0	0											1	106161	0	0	0	0	0	0	0	0	0	0							——	通用	基础	任务							1233		4	2	7												736	1							1	0	0		67108863				0							1			8388607
144	血石指环	13519	0	0			0	5	0	3	12	3	0	0			1		0		2	atInvalid			atInvalid			atInvalid												0	0											482	465	2541	2466	18815	0	0	0	0	0	0	0							通用	身法	伤害	任务							1228		4	2	7												736	5							1	0	0		52445456				0							1			1151172
145	大乘	13520	0	0			0	5	0	5	13	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0	0											1	5	15028	2443	18823	0	0	0	0	0	0	0							通用	内功	伤害	任务							1238		4	2	7												736	7							1	0	0		35974				0							1			2229784
146	破天戒	13521	0	0			0	5	0	5	13	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0	0											1	4	1692	2458	18823	0	0	0	0	0	0	0							通用	力道	伤害	任务							1237		4	2	7												736	4							1	0	0		8397448				0							1			543234
147	怀柔	13522	0	0			0	5	0	6	13	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												0	0											11	12	28504	0	0	0	0	0	0	0	0	0							通用	治疗	治疗量（PVE）	任务							1228		4	2	7												736	9							1	0	0		4198500				0							1			270640
148	铁戒指·盛年	13523	0	0			0	5	0	5	15	2	0	0			1		0		2	atInvalid			atInvalid			atInvalid												5	1											482	481	15031	2509	18815	0	0	0	0	0	0	0							通用	元气	基础	掉落				铜			1229		4	2	7												736	7							1	0	0		67108863				0							1		2214727685	8388607
149	露从戒	13524	0	0			0	5	0	5	12	2	0	0			1		0		3	atInvalid			atInvalid			atInvalid												5	1											1	4	1692	2458	18823	0	0	0	0	0	0	0							通用	力道	基础	掉落							1238		4	2	7												736	4							1	0	0		67108863				0							1		545333264	8388607
150	夜白戒	13525	0	0			0	5	0	5	12	2	0	0			1		0		3	atInvalid			atInvalid			atInvalid												5	1											1	5	15028	2443	18823	0	0	0	0	0	0	0							通用	元气	基础	掉落							1237		4	2	7												736	7							1	0	0		67108863				0							1		2214727685	8388607
151	天涯此时戒	13526	0	0			0	5	0	6	12	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											11	24	1338	2522	17097	0	0	0	0	0	0	0							通用	身法	伤害	掉落							1230		4	2	7												736	5							2	0	0		67108863				0							1		1124647040	8388607
152	江清月近戒	13527	0	0			0	5	0	6	12	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											11	2	15029	2445	17097	0	0	0	0	0	0	0							通用	根骨	伤害	掉落							1232		4	2	7												736	6							2	0	0		67108863				0							1		4431283520	8388607
153	净玉	13528	0	0			0	5	0	1406	250	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											410	246	269	7500	2298	0	0	0	0	0	0	0							通用	身法	基础	历程副本							1238		4	2	7												736	5							6	1	4		52445456				1			0				1			1151172
154	青铜戒·盛年	13529	0	0			0	5	0	5	16	2	0	0			1		0		2	atInvalid			atInvalid			atInvalid												5	1											482	10	2541	2466	18815	0	0	0	0	0	0	0							通用	身法	基础	掉落				铜			1231		4	2	7												736	5							1	0	0		67108863				0							1		1124647040	8388607
155	蓝石指环	13530	0	0			0	5	0	5	14	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0	0											1	9	15028	2443	18823	0	0	0	0	0	0	0							通用	内功	伤害	任务							1227		4	2	7												736	7							1	0	0		35974				0							1			2229784
156	蛛红戒	13531	0	0			0	5	0	1406	250	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											410	95	82	14176	2298	0	0	0	0	0	0	0							通用	根骨	基础	历程副本							1237		4	2	7												736	6							6	1	4		4198512				1			0				1			4464932
157	云明	13532	0	0			0	5	0	5	14	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0	0											1	8	1692	2458	18823	0	0	0	0	0	0	0							通用	力道	伤害	任务							1235		4	2	7												736	4							1	0	0		8397448				0							1			543234
158	风清	13533	0	0			0	5	0	5	14	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0	0											11	11937	99796	44738	18823	0	0	0	0	0	0	0							通用	防御	防御基础	任务							1231		4	2	7												736	8							1	0	0		2098186				0							1			5130
159	金戒指·盛年	13534	0	0			0	5	0	5	17	2	0	0			1		0		2	atInvalid			atInvalid			atInvalid												5	1											482	5	15031	2509	18815	0	0	0	0	0	0	0							——	内功	基础	掉落				铜			1233		4	2	7												736	7							1	0	0		67108863				0							1		2214727685	8388607
160	白芍指环	13535	0	0			0	5	0	6	14	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0	0											1	2	28507	0	0	0	0	0	0	0	0	0							通用	治疗	治疗量（PVE）	任务							1237		4	2	7												736	9							1	0	0		4198500				0							1			270640
161	青玉扳指·盛年	13536	0	0			0	5	0	6	18	2	0	0			1		0		2	atInvalid			atInvalid			atInvalid												5	1											1	4	2541	2466	18815	0	0	0	0	0	0	0							通用	力道	伤害	掉落				铜			1235		4	2	7												736	4							1	0	0		67108863				0							1		545333264	8388607
162	白玉扳指·辉光	13537	0	0			0	5	0	6	19	2	0	0			1		0		2	atInvalid			atInvalid			atInvalid												5	1											1	5	15028	2443	18815	0	0	0	0	0	0	0							通用	元气	伤害	掉落				铜			1236		4	2	7												736	7							1	0	0		67108863				0							1		2214727685	8388607
163	蓝迹	13538	0	0			0	5	0	6	16	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0	0											11	24	1692	2458	18823	0	0	0	0	0	0	0							通用	身法	基础	任务							1229		4	2	7												736	5							1	0	0		52445456				0							1			1151172
164	似施	13539	0	0			0	5	0	6	16	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0	0											11	9	15028	2443	18823	0	0	0	0	0	0	0							通用	内功	基础	任务							1237		4	2	7												736	7							1	0	0		35974				0							1			2229784
165	瑶花	13540	0	0			0	5	0	6	16	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0	0											11	2	28506	0	0	0	0	0	0	0	0	0							通用	治疗	治疗量（PVE）	任务							1228		4	2	7												736	9							1	0	0		4198500				0							1			270640
166	银戒指·林逾	13541	0	0			0	5	0	7	21	2	0	0			1		0		2	atInvalid			atInvalid			atInvalid												5	1											482	106161	0	0	0	0	0	0	0	0	0	0							——	通用	基础	掉落				银			1227		4	2	7												736	1							1	0	0		67108863				0							1		562949953421311	8388607
167	圣火戒指	13542	0	0			0	5	0	14	17	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												5	1											11	8	1338	2522	18823	0	0	0	0	0	0	0							通用	力道	基础	副本							1228		4	2	7												736	4							1	1	4		8397448				0							1			543234
168	碧玉扳指	13543	0	0			0	5	0	8	19	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0	0											11	24	1338	2522	18823	0	0	0	0	0	0	0							通用	身法	伤害	任务							1230		4	2	7												736	5							1	0	0		52445456				0							1			1151172
169	云母环	13544	0	0			0	5	0	8	19	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0	0											11	9	15029	2445	18823	0	0	0	0	0	0	0							通用	内功	伤害	任务							1236		4	2	7												736	7							1	0	0		35974				0							1			2229784
170	沾血的戒指	13545	0	0			0	5	0	8	19	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0	0											11	12	28504	0	0	0	0	0	0	0	0	0							通用	治疗	治疗量（PVE）	任务							1238		4	2	7												736	9							1	0	0		4198500				0							1			270640
171	银戒指·云深	13546	0	0			0	5	0	7	22	2	0	0			1		0		2	atInvalid			atInvalid			atInvalid												5	1											1	4	1692	2458	18815	0	0	0	0	0	0	0							通用	力道	基础	掉落				银			1229		4	2	7												736	4							1	0	0		67108863				1							1		545333264	8388607
172	阿里曼角戒	13547	0	0			0	5	0	14	17	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												5	1											11	2	28506	0	0	0	0	0	0	0	0	0							通用	治疗	治疗量（PVE）	副本							1230		4	2	7												736	9							1	1	4		4198500				0							1			270640
173	铁掌戒	13548	0	0			0	5	0	8	20	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0	0											11	8	1338	2522	18823	0	0	0	0	0	0	0							通用	力道	基础	任务							1233		4	2	7												736	4							1	0	0		8397448				0							1			543234
174	青铜戒·云深	13549	0	0			0	5	0	8	23	2	0	0			1		0		2	atInvalid			atInvalid			atInvalid												5	1											1	5	15028	2443	18815	0	0	0	0	0	0	0							通用	元气	基础	掉落				银			1231		4	2	7												736	7							1	0	0		67108863				1							1		2214727685	8388607
175	影存戒	13550	0	0			0	5	0	9	20	2	0	0			1		0		3	atInvalid			atInvalid			atInvalid												5	1											11	24	1338	2522	18823	0	0	0	0	0	0	0							通用	身法	基础	掉落							1228		4	2	7												736	5							1	0	0		67108863				0							1		1124647040	8388607
